,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
1921,37.78873,-122.41066,Hotel,Private room,1.0,1.0,1,235.0
1922,37.78881,-122.41153,Hotel,Private room,1.0,1.0,1,235.0
1923,37.75829,-122.43043,House,Entire home/apt,1.5,2.0,3,259.0
1924,37.74985,-122.432,House,Private room,1.0,1.0,2,85.0
1925,37.74673,-122.42595,House,Private room,1.0,1.0,2,65.0
1926,37.77379,-122.42732,Apartment,Private room,1.0,1.0,2,100.0
1927,37.74515,-122.42048,Apartment,Entire home/apt,1.0,1.0,4,175.0
1928,37.77739,-122.39821,Apartment,Entire home/apt,2.0,1.0,30,164.0
1929,37.77367,-122.49393,Apartment,Entire home/apt,2.0,3.0,2,350.0
1930,37.73117,-122.48718,House,Private room,1.0,1.0,30,58.0
1931,37.73255,-122.48936,House,Private room,1.0,1.0,30,45.0
1932,37.719,-122.45254,Apartment,Private room,1.0,1.0,1,110.0
1933,37.79146,-122.417,Apartment,Entire home/apt,3.5,4.0,30,450.0
1934,37.73522,-122.3889,House,Entire home/apt,1.0,2.0,4,300.0
1935,37.72326,-122.44063,House,Private room,1.0,1.0,30,90.0
1936,37.72467,-122.43943,House,Private room,1.0,1.0,30,80.0
1937,37.72151,-122.43823,Apartment,Entire home/apt,1.0,2.0,3,280.0
1938,37.72865,-122.49156,Apartment,Private room,1.0,1.0,1,69.0
1939,37.75661,-122.47669,House,Private room,1.0,1.0,2,65.0
1940,37.75574,-122.47759,House,Private room,1.0,1.0,2,75.0
1941,37.77873,-122.44396,Apartment,Entire home/apt,1.0,1.0,2,165.0
1942,37.79044,-122.43933,Apartment,Entire home/apt,1.0,0.0,30,140.0
1943,37.75469,-122.39967,Apartment,Private room,1.0,1.0,2,70.0
1944,37.75228,-122.41137,Apartment,Private room,1.0,1.0,1,89.0
1945,37.7635,-122.48012,House,Private room,1.0,1.0,30,75.0
1946,37.73049,-122.49213,Guesthouse,Entire home/apt,2.0,2.0,1,150.0
1947,37.76422,-122.47725,Apartment,Private room,1.0,1.0,30,57.0
1948,37.80073,-122.41545,Townhouse,Entire home/apt,2.0,2.0,30,264.0
1949,37.75385,-122.39686,Guest suite,Entire home/apt,1.0,2.0,30,150.0
1950,37.7817,-122.47647,Apartment,Private room,1.0,1.0,30,99.0
1951,37.74868,-122.47502,House,Private room,1.0,1.0,1,95.0
1952,37.789,-122.43883,Apartment,Entire home/apt,1.0,1.0,7,175.0
1953,37.7613,-122.43024,Apartment,Entire home/apt,2.0,3.0,30,375.0
1954,37.75554,-122.42202,Apartment,Entire home/apt,1.0,0.0,7,125.0
1955,37.74313,-122.45211,House,Entire home/apt,1.0,1.0,2,150.0
1956,37.73271,-122.4475,House,Entire home/apt,1.0,2.0,30,250.0
1957,37.73112,-122.4876,House,Private room,1.0,1.0,30,60.0
1958,37.78126,-122.40962,Hostel,Private room,1.0,1.0,30,65.0
1959,37.74489,-122.50391,Bungalow,Entire home/apt,1.0,3.0,30,300.0
1960,37.78312,-122.48914,House,Entire home/apt,2.5,3.0,3,450.0
1961,37.78962,-122.41114,Condominium,Entire home/apt,1.0,1.0,1,150.0
1962,37.76299,-122.47712,Apartment,Private room,1.0,1.0,30,58.0
1963,37.76499,-122.47937,House,Private room,1.0,1.0,30,85.0
1964,37.72516,-122.44198,House,Private room,1.0,1.0,30,67.0
1965,37.78845,-122.41213,Condominium,Shared room,1.0,1.0,1,65.0
1966,37.71876,-122.39104,House,Private room,1.0,1.0,1,101.0
1967,37.73859,-122.4723,House,Entire home/apt,3.0,3.0,3,410.0
1968,37.73882,-122.41351,House,Entire home/apt,2.5,3.0,3,300.0
1969,37.78648,-122.48868,House,Entire home/apt,3.5,4.0,30,450.0
1970,37.75984,-122.42639,Townhouse,Entire home/apt,1.0,3.0,3,325.0
1971,37.79611,-122.4051,Apartment,Entire home/apt,1.0,1.0,30,140.0
1972,37.79005,-122.4308,Apartment,Entire home/apt,1.0,1.0,31,150.0
1973,37.73325,-122.4871,House,Private room,1.0,1.0,30,50.0
1974,37.72644,-122.44199,House,Private room,1.0,1.0,30,78.0
1975,37.73163,-122.48718,House,Private room,1.0,1.0,30,45.0
1976,37.72595,-122.43705,House,Entire home/apt,2.0,3.0,2,275.0
1977,37.71975,-122.40178,Apartment,Entire home/apt,1.0,1.0,30,180.0
1978,37.74895,-122.44704,House,Entire home/apt,2.0,2.0,2,300.0
1979,37.79557,-122.39842,Apartment,Entire home/apt,1.0,0.0,31,130.0
1980,37.79685,-122.41116,Apartment,Entire home/apt,1.0,1.0,30,156.0
1981,37.77446,-122.41849,Apartment,Entire home/apt,1.0,1.0,30,149.0
1982,37.7934,-122.41486,Apartment,Entire home/apt,1.0,1.0,30,164.0
1983,37.76171,-122.46836,House,Entire home/apt,2.0,4.0,5,395.0
1984,37.74468,-122.42065,Apartment,Entire home/apt,2.0,1.0,31,195.0
1985,37.78092,-122.46881,House,Entire home/apt,2.0,2.0,2,221.0
1986,37.80318,-122.43837,House,Entire home/apt,1.5,2.0,30,284.0
1987,37.78345,-122.46331,House,Private room,1.0,1.0,1,90.0
1988,37.77014,-122.44521,Apartment,Entire home/apt,2.0,3.0,4,450.0
1989,37.79169,-122.42016,Apartment,Shared room,1.0,1.0,30,40.0
1990,37.79136,-122.42007,Apartment,Shared room,1.0,1.0,30,43.0
1991,37.79152,-122.41944,House,Private room,1.0,1.0,30,60.0
1992,37.74559,-122.45882,House,Entire home/apt,2.0,2.0,1,300.0
1993,37.78359,-122.46353,House,Private room,1.0,1.0,1,80.0
1994,37.7791,-122.40579,Apartment,Entire home/apt,1.5,1.0,30,165.0
1995,37.73877,-122.42885,House,Private room,1.0,1.0,30,120.0
1996,37.7255,-122.44042,House,Private room,1.0,1.0,30,94.0
1997,37.77065,-122.42775,Apartment,Entire home/apt,1.0,1.0,30,176.0
1998,37.7779,-122.43643,Apartment,Entire home/apt,2.0,4.0,30,485.0
1999,37.79154,-122.42052,Apartment,Shared room,1.0,1.0,30,42.0
2000,37.79327,-122.41849,Apartment,Shared room,1.0,1.0,30,42.0
2001,37.79285,-122.42066,Apartment,Private room,1.0,1.0,30,69.0
2002,37.79122,-122.41938,House,Private room,1.0,1.0,30,66.0
2003,37.75466,-122.41197,Townhouse,Entire home/apt,1.0,4.0,3,445.0
2004,37.7823,-122.39483,Condominium,Entire home/apt,2.0,2.0,3,275.0
2005,37.72361,-122.40863,House,Private room,1.0,1.0,1,90.0
2006,37.79434,-122.41297,Apartment,Entire home/apt,1.0,1.0,30,150.0
2007,37.70991,-122.41966,House,Private room,1.0,1.0,1,90.0
2008,37.7118,-122.45812,Condominium,Private room,1.0,1.0,2,99.0
2009,37.73668,-122.4975,House,Private room,1.0,1.0,30,59.0
2010,37.78914,-122.39455,Apartment,Private room,1.0,1.0,30,99.0
2011,37.76252,-122.50516,House,Entire home/apt,1.0,1.0,1,135.0
2012,37.75567,-122.43394,Condominium,Entire home/apt,2.5,2.0,30,233.0
2013,37.77375,-122.41784,House,Shared room,1.0,1.0,30,32.0
2014,37.7548,-122.45677,Guest suite,Entire home/apt,1.0,1.0,2,135.0
2015,37.71699,-122.43194,House,Private room,1.0,1.0,1,80.0
2016,37.77233,-122.5026,Apartment,Private room,1.0,1.0,1,73.0
2017,37.7736,-122.50262,Apartment,Private room,1.0,1.0,1,73.0
2018,37.74583,-122.49027,Other,Private room,1.0,1.0,1,99.0
2019,37.77687,-122.44095,Apartment,Private room,1.0,1.0,2,100.0
2020,37.78528,-122.41477,Apartment,Private room,1.0,1.0,2,100.0
2021,37.74444,-122.49098,Other,Private room,1.0,1.0,1,99.0
2022,37.75511,-122.41817,Apartment,Private room,1.0,1.0,30,96.0
2023,37.74465,-122.48948,Other,Private room,1.0,1.0,1,125.0
2024,37.76902,-122.45072,Hostel,Hotel room,1.0,1.0,1,100.0
2025,37.74257,-122.41311,House,Entire home/apt,1.0,2.0,4,280.0
2026,37.79007,-122.41479,Apartment,Entire home/apt,1.0,1.0,30,148.0
2027,37.79189,-122.4208,House,Private room,1.0,1.0,30,59.0
2028,37.74012,-122.40879,House,Private room,1.0,1.0,30,113.0
2029,37.72851,-122.39085,House,Private room,1.0,1.0,30,59.0
2030,37.7471,-122.47862,House,Private room,1.0,1.0,30,40.0
2031,37.7466,-122.47917,House,Private room,1.0,1.0,30,40.0
2032,37.74506,-122.47727,House,Private room,1.0,1.0,30,50.0
2033,37.74657,-122.47787,House,Private room,1.0,1.0,30,50.0
2034,37.74966,-122.43298,House,Entire home/apt,1.0,2.0,2,295.0
2035,37.73559,-122.39296,Castle,Private room,1.0,1.0,1,50.0
2036,37.761,-122.44489,Guest suite,Entire home/apt,1.0,1.0,2,135.0
2037,37.75747,-122.48785,House,Private room,1.0,1.0,1,120.0
2038,37.78539,-122.47739,Condominium,Entire home/apt,2.0,3.0,3,330.0
2039,37.76675,-122.44065,Apartment,Entire home/apt,2.0,1.0,4,195.0
2040,37.72922,-122.39312,Guest suite,Entire home/apt,1.0,1.0,2,127.0
2041,37.75054,-122.40907,Apartment,Private room,1.0,1.0,5,97.0
2042,37.77794,-122.4133,Apartment,Entire home/apt,1.0,1.0,30,155.0
2043,37.72271,-122.40442,House,Private room,1.0,1.0,1,80.0
2044,37.73369,-122.43452,House,Private room,1.0,1.0,3,80.0
2045,37.74476,-122.48127,House,Shared room,1.0,1.0,30,28.0
2046,37.76787,-122.42712,House,Entire home/apt,2.0,2.0,31,295.0
2047,37.78182,-122.398,Apartment,Private room,1.0,1.0,6,87.0
2048,37.7758,-122.44153,Apartment,Entire home/apt,1.0,1.0,30,155.0
2049,37.75903,-122.43726,Apartment,Private room,1.0,1.0,30,65.0
2050,37.75859,-122.43919,Apartment,Private room,1.0,1.0,30,64.0
2051,37.75668,-122.49424,House,Private room,1.0,1.0,3,100.0
2052,37.79279,-122.41537,Condominium,Entire home/apt,1.0,1.0,2,200.0
2053,37.75395,-122.45344,House,Private room,1.0,1.0,1,65.0
2054,37.78945,-122.41923,House,Private room,1.0,1.0,30,57.0
2055,37.75963,-122.43989,Apartment,Private room,1.0,1.0,30,64.0
2056,37.74741,-122.41262,House,Private room,1.0,1.0,4,90.0
2057,37.76142,-122.42893,Condominium,Private room,1.0,1.0,1,100.0
2058,37.71633,-122.43187,House,Private room,1.0,1.0,1,80.0
2059,37.77241,-122.41788,House,Shared room,1.0,1.0,30,35.0
2060,37.75939,-122.40234,House,Entire home/apt,1.0,2.0,30,299.0
2061,37.71548,-122.4307,House,Private room,1.0,1.0,1,58.0
2062,37.74497,-122.43287,Apartment,Entire home/apt,1.0,1.0,30,140.0
2063,37.7158,-122.44006,House,Private room,1.0,1.0,2,119.0
2064,37.76941,-122.42558,House,Shared room,1.0,1.0,30,35.0
2065,37.76945,-122.42497,Apartment,Shared room,1.0,1.0,30,44.0
2066,37.77904,-122.41319,Apartment,Entire home/apt,1.0,1.0,30,155.0
2067,37.77037,-122.40047,Condominium,Entire home/apt,1.5,1.0,30,230.0
2068,37.74749,-122.45039,House,Private room,1.0,1.0,2,95.0
2069,37.80257,-122.43585,Apartment,Entire home/apt,2.0,3.0,30,260.0
2070,37.80121,-122.43727,Apartment,Entire home/apt,1.0,0.0,30,130.0
2071,37.77897,-122.44535,Guest suite,Entire home/apt,1.0,0.0,5,125.0
2072,37.76455,-122.42918,Condominium,Entire home/apt,1.0,2.0,2,349.0
2073,37.73452,-122.43307,House,Private room,1.0,1.0,1,99.0
2074,37.74486,-122.45683,House,Entire home/apt,1.5,3.0,1,360.0
2075,37.74084,-122.50142,Guest suite,Entire home/apt,2.0,3.0,2,298.0
2076,37.80293,-122.40576,Condominium,Entire home/apt,1.0,1.0,30,151.0
2077,37.78914,-122.41509,Apartment,Entire home/apt,1.0,2.0,2,270.0
2078,37.75503,-122.40676,Townhouse,Entire home/apt,1.0,2.0,2,300.0
2079,37.75962,-122.42515,Condominium,Private room,1.0,1.0,2,90.0
2080,37.77258,-122.44871,Condominium,Entire home/apt,2.0,2.0,5,340.0
2081,37.76101,-122.4435,Apartment,Entire home/apt,1.0,2.0,30,250.0
2082,37.78389,-122.42603,Condominium,Private room,1.0,1.0,30,102.0
2083,37.79645,-122.41092,Condominium,Private room,1.0,1.0,2,69.0
2084,37.78173,-122.40384,Townhouse,Private room,1.0,1.0,30,73.0
2085,37.7832,-122.4619,House,Private room,1.0,1.0,1,80.0
2086,37.76462,-122.46949,House,Private room,1.0,1.0,30,65.0
2087,37.78991,-122.41072,Apartment,Private room,1.0,1.0,1,99.0
2088,37.7957,-122.41938,Other,Private room,1.0,1.0,30,78.0
2089,37.71641,-122.44537,House,Private room,1.0,1.0,2,45.0
2090,37.73284,-122.39463,House,Entire home/apt,2.0,4.0,3,350.0
2091,37.77583,-122.46837,House,Entire home/apt,1.0,2.0,2,295.0
2092,37.77318,-122.44148,Condominium,Private room,1.0,1.0,3,110.0
2093,37.73981,-122.43013,Guest suite,Entire home/apt,1.0,0.0,3,125.0
2094,37.72959,-122.41906,Guest suite,Entire home/apt,1.0,2.0,3,175.0
2095,37.76441,-122.50011,Apartment,Entire home/apt,1.0,1.0,2,138.0
2096,37.78781,-122.44976,Apartment,Entire home/apt,1.0,1.0,30,131.0
2097,37.7869,-122.44103,Apartment,Private room,1.0,1.0,30,70.0
2098,37.76858,-122.4511,Hostel,Hotel room,1.0,1.0,1,100.0
2099,37.76999,-122.44938,Hostel,Hotel room,1.0,1.0,1,50.0
2100,37.76873,-122.4509,Hostel,Hotel room,1.0,1.0,1,50.0
2101,37.7571,-122.42629,House,Entire home/apt,2.0,3.0,30,450.0
2102,37.72736,-122.46256,House,Entire home/apt,1.0,2.0,3,179.0
2103,37.72608,-122.41882,House,Private room,1.0,1.0,30,48.0
2104,37.74826,-122.42475,Apartment,Entire home/apt,1.0,2.0,2,204.0
2105,37.73786,-122.41661,House,Private room,1.0,1.0,3,75.0
2106,37.78597,-122.44549,Guest suite,Entire home/apt,1.0,1.0,5,132.0
2107,37.71988,-122.39985,House,Entire home/apt,1.0,2.0,1,160.0
2108,37.73868,-122.41732,House,Entire home/apt,2.0,3.0,2,250.0
2109,37.77145,-122.43239,Condominium,Entire home/apt,2.0,3.0,3,350.0
2110,37.76385,-122.42862,Townhouse,Private room,1.0,1.0,1,119.0
2111,37.74186,-122.42666,Condominium,Entire home/apt,1.0,2.0,2,198.0
2112,37.78341,-122.42615,Condominium,Private room,1.0,1.0,21,89.0
2113,37.72988,-122.44969,House,Private room,1.0,1.0,2,110.0
2114,37.76214,-122.43018,Condominium,Private room,1.0,1.0,1,100.0
2115,37.74217,-122.4291,Apartment,Private room,1.0,1.0,2,100.0
2116,37.7692,-122.42998,Condominium,Entire home/apt,1.0,1.0,3,225.0
2117,37.78259,-122.43773,Condominium,Entire home/apt,1.0,2.0,2,199.0
2118,37.77764,-122.44256,Condominium,Entire home/apt,1.0,1.0,4,220.0
2119,37.78228,-122.43073,House,Private room,1.0,1.0,1,115.0
2120,37.73593,-122.39676,Guest suite,Entire home/apt,1.0,1.0,1,149.0
2121,37.72072,-122.46428,House,Private room,1.0,1.0,2,78.0
2122,37.7253,-122.41916,House,Private room,1.0,1.0,30,48.0
2123,37.75314,-122.49382,House,Private room,1.0,1.0,1,118.0
2124,37.73755,-122.42272,House,Private room,1.0,1.0,1,75.0
2125,37.73084,-122.43743,House,Private room,1.0,1.0,1,80.0
2126,37.72063,-122.42917,House,Private room,1.0,1.0,1,60.0
2127,37.75265,-122.49513,House,Private room,1.0,1.0,1,80.0
2128,37.78108,-122.48858,Apartment,Private room,1.0,1.0,1,79.0
2129,37.72131,-122.46693,House,Private room,1.0,1.0,30,52.0
2130,37.78824,-122.42004,Condominium,Private room,1.0,1.0,3,99.0
2131,37.75877,-122.4319,Apartment,Entire home/apt,1.0,1.0,30,179.0
2132,37.74608,-122.41769,House,Entire home/apt,2.0,3.0,4,400.0
2133,37.76977,-122.42599,Apartment,Private room,1.0,1.0,3,95.0
2134,37.74267,-122.46872,House,Private room,1.0,1.0,1,100.0
2135,37.75475,-122.40843,Apartment,Private room,1.0,1.0,2,74.0
2136,37.748,-122.413,Apartment,Entire home/apt,1.0,2.0,2,225.0
2137,37.73775,-122.43386,Guest suite,Private room,1.0,1.0,3,100.0
2138,37.76848,-122.43788,Apartment,Entire home/apt,2.5,2.0,30,200.0
2139,37.74508,-122.47847,House,Private room,1.0,1.0,1,88.0
2140,37.76938,-122.43443,Condominium,Entire home/apt,2.0,4.0,4,500.0
2141,37.74106,-122.43086,House,Entire home/apt,1.0,2.0,30,250.0
2142,37.79535,-122.41078,Condominium,Private room,1.0,1.0,2,69.0
2143,37.75654,-122.4312,Cottage,Entire home/apt,1.0,2.0,3,229.0
2144,37.74064,-122.41598,House,Entire home/apt,1.0,2.0,3,250.0
2145,37.72863,-122.4246,Guest suite,Entire home/apt,1.0,2.0,2,150.0
2146,37.76376,-122.48751,Apartment,Entire home/apt,1.0,1.0,2,139.0
2147,37.80526,-122.44342,House,Entire home/apt,1.5,2.0,30,305.0
2148,37.80158,-122.43626,Apartment,Entire home/apt,2.0,3.0,30,300.0
2149,37.73826,-122.41693,House,Entire home/apt,1.0,2.0,4,220.0
2150,37.77571,-122.4452,Condominium,Entire home/apt,1.0,1.0,30,150.0
2151,37.79971,-122.40349,Condominium,Entire home/apt,1.0,1.0,30,232.0
2152,37.75369,-122.47419,House,Private room,1.0,1.0,1,100.0
2153,37.73422,-122.39186,House,Private room,1.0,1.0,1,59.0
2154,37.71544,-122.46205,Guest suite,Private room,1.0,1.0,3,69.0
2155,37.75987,-122.42853,Apartment,Entire home/apt,1.0,1.0,30,150.0
2156,37.79116,-122.40827,Apartment,Entire home/apt,1.0,1.0,30,146.0
2157,37.78116,-122.39984,Condominium,Entire home/apt,1.0,0.0,30,123.0
2158,37.74097,-122.42896,House,Entire home/apt,3.0,3.0,2,475.0
2159,37.75143,-122.43945,Guest suite,Entire home/apt,1.0,1.0,3,199.0
2160,37.77741,-122.48029,Guest suite,Private room,1.0,1.0,30,85.0
2161,37.76847,-122.43562,Apartment,Private room,1.0,1.0,30,89.0
2162,37.74553,-122.41,House,Entire home/apt,2.0,2.0,30,175.0
2163,37.78424,-122.43647,House,Private room,1.0,1.0,30,90.0
2164,37.76887,-122.45071,Hostel,Hotel room,1.0,1.0,1,100.0
2165,37.74267,-122.45087,House,Entire home/apt,2.0,4.0,4,400.0
2166,37.79728,-122.42035,Apartment,Entire home/apt,1.0,2.0,1,300.0
2167,37.73829,-122.42371,House,Private room,1.0,1.0,1,79.0
2168,37.77746,-122.39244,Apartment,Entire home/apt,1.0,1.0,4,150.0
2169,37.75908,-122.42233,Condominium,Entire home/apt,1.0,2.0,4,350.0
2170,37.74825,-122.42878,House,Entire home/apt,1.5,3.0,2,400.0
2171,37.73922,-122.41727,Guest suite,Entire home/apt,1.0,1.0,5,175.0
2172,37.77028,-122.42719,Apartment,Entire home/apt,1.0,1.0,30,149.0
2173,37.72721,-122.43303,Apartment,Private room,1.0,1.0,2,95.0
2174,37.75887,-122.48304,House,Private room,1.0,1.0,30,75.0
2175,37.74744,-122.412,Apartment,Entire home/apt,2.0,2.0,30,250.0
2176,37.78019,-122.47041,Condominium,Entire home/apt,2.0,3.0,14,390.0
2177,37.76182,-122.4374,Apartment,Entire home/apt,1.0,2.0,30,202.0
2178,37.77347,-122.43119,Apartment,Private room,1.0,1.0,2,95.0
2179,37.7417,-122.41456,House,Entire home/apt,1.0,2.0,6,265.0
2180,37.77575,-122.4124,Loft,Entire home/apt,1.5,1.0,1,150.0
2181,37.79959,-122.42366,Apartment,Entire home/apt,1.0,2.0,30,295.0
2182,37.76892,-122.44911,Hostel,Hotel room,1.0,1.0,1,50.0
2183,37.7219,-122.43966,House,Entire home/apt,2.0,3.0,7,447.0
2184,37.7325,-122.39221,House,Private room,1.0,1.0,30,75.0
2185,37.77918,-122.42262,Serviced apartment,Entire home/apt,1.0,0.0,1,140.0
2186,37.73577,-122.41505,House,Entire home/apt,2.0,3.0,2,250.0
2187,37.75121,-122.47744,House,Shared room,1.0,1.0,2,50.0
2188,37.7101,-122.4523,House,Private room,1.0,1.0,5,78.0
2189,37.79125,-122.4091,Condominium,Private room,1.0,1.0,30,73.0
2190,37.79172,-122.40759,Apartment,Entire home/apt,2.0,2.0,30,208.0
2191,37.7524,-122.4135,Apartment,Entire home/apt,1.0,1.0,30,143.0
2192,37.75123,-122.40965,Apartment,Entire home/apt,1.0,1.0,30,130.0
2193,37.78707,-122.39303,Condominium,Private room,1.0,1.0,30,85.0
2194,37.72848,-122.47301,Guest suite,Entire home/apt,1.0,1.0,3,120.0
2195,37.71411,-122.40728,Guest suite,Private room,1.0,1.0,1,60.0
2196,37.78291,-122.43097,House,Private room,1.0,1.0,2,100.0
2197,37.79526,-122.41765,Apartment,Private room,1.0,1.0,30,72.0
2198,37.75263,-122.46823,Apartment,Entire home/apt,1.0,3.0,5,400.0
2199,37.79256,-122.41973,Apartment,Private room,1.0,1.0,2,115.0
2200,37.76285,-122.42067,Apartment,Entire home/apt,1.0,3.0,2,299.0
2201,37.73741,-122.43549,House,Entire home/apt,2.0,2.0,3,219.0
2202,37.79689,-122.43037,Apartment,Entire home/apt,1.0,0.0,30,150.0
2203,37.74276,-122.47416,Guest suite,Entire home/apt,1.0,1.0,2,135.0
2204,37.72744,-122.38658,House,Private room,1.0,1.0,1,44.0
2205,37.73513,-122.41414,Guest suite,Entire home/apt,1.0,1.0,1,150.0
2206,37.7165,-122.45914,House,Private room,1.0,1.0,3,99.0
2207,37.76424,-122.45378,House,Entire home/apt,1.5,3.0,2,280.0
2208,37.73383,-122.39375,Castle,Private room,1.0,1.0,1,69.0
2209,37.76499,-122.45466,Condominium,Entire home/apt,1.0,1.0,30,225.0
2210,37.74542,-122.41495,House,Private room,1.0,1.0,3,100.0
2211,37.7684,-122.43245,Apartment,Entire home/apt,1.5,3.0,3,349.0
2212,37.7791,-122.49559,House,Private room,1.0,1.0,2,80.0
2213,37.77879,-122.49722,House,Private room,1.0,1.0,2,65.0
2214,37.7791,-122.49712,House,Private room,1.0,1.0,2,50.0
2215,37.77874,-122.49638,House,Private room,1.0,1.0,2,65.0
2216,37.77881,-122.49542,House,Private room,1.0,1.0,2,70.0
2217,37.7945,-122.41252,Apartment,Entire home/apt,1.0,0.0,30,124.0
2218,37.75544,-122.50302,House,Private room,1.0,1.0,1,100.0
2219,37.75421,-122.50183,House,Private room,1.0,1.0,1,100.0
2220,37.76039,-122.42877,Condominium,Private room,1.0,1.0,1,100.0
2221,37.80563,-122.41262,Apartment,Entire home/apt,1.0,1.0,30,165.0
2222,37.75853,-122.41338,House,Private room,1.0,1.0,30,55.0
2223,37.78176,-122.43993,House,Private room,1.0,1.0,30,55.0
2224,37.75189,-122.41377,Apartment,Entire home/apt,1.0,3.0,30,245.0
2225,37.75402,-122.4138,Apartment,Entire home/apt,1.0,3.0,30,252.0
2226,37.77765,-122.47908,Guest suite,Private room,1.0,1.0,30,70.0
2227,37.78895,-122.41397,Apartment,Private room,1.0,1.0,1,99.0
2228,37.78945,-122.41488,Apartment,Private room,1.0,1.0,1,99.0
2229,37.7584,-122.41312,House,Private room,1.0,1.0,30,55.0
2230,37.77517,-122.43062,Apartment,Entire home/apt,1.0,1.0,2,200.0
2231,37.80118,-122.43704,Apartment,Entire home/apt,1.0,0.0,30,130.0
2232,37.75421,-122.47595,House,Private room,1.0,1.0,1,100.0
2233,37.78929,-122.39434,Apartment,Entire home/apt,1.0,1.0,30,174.0
2234,37.76755,-122.4313,Apartment,Entire home/apt,1.0,1.0,30,175.0
2235,37.7491,-122.46782,Apartment,Entire home/apt,1.0,0.0,1,125.0
2236,37.73495,-122.41557,House,Private room,1.0,1.0,2,89.0
2237,37.80236,-122.4259,Apartment,Entire home/apt,1.0,1.0,30,200.0
2238,37.76066,-122.43628,Condominium,Entire home/apt,2.0,2.0,30,245.0
2239,37.75422,-122.41672,Apartment,Private room,1.0,1.0,30,76.0
2240,37.71884,-122.44465,House,Entire home/apt,2.0,4.0,30,290.0
2241,37.75404,-122.41336,Bed and breakfast,Private room,1.0,1.0,2,105.0
2242,37.76104,-122.44554,Condominium,Entire home/apt,1.0,2.0,2,350.0
2243,37.78811,-122.40941,Hotel,Private room,1.0,1.0,1,210.0
2244,37.74882,-122.44346,Guest suite,Entire home/apt,1.0,1.0,2,199.0
2245,37.76056,-122.43957,Apartment,Private room,1.0,1.0,30,61.0
2246,37.78172,-122.43861,House,Private room,1.0,1.0,30,55.0
2247,37.77255,-122.40532,Apartment,Private room,1.0,1.0,1,80.0
2248,37.72083,-122.39451,House,Entire home/apt,1.0,2.0,1,179.0
2249,37.79484,-122.41062,Condominium,Private room,1.0,1.0,2,79.0
2250,37.7877,-122.44395,Condominium,Entire home/apt,2.5,4.0,30,500.0
2251,37.75722,-122.4393,House,Entire home/apt,3.5,3.0,30,301.0
2252,37.73168,-122.41345,House,Private room,1.0,1.0,3,85.0
2253,37.7621,-122.48569,House,Private room,1.0,1.0,30,70.0
2254,37.72183,-122.40805,House,Entire home/apt,3.0,4.0,3,400.0
2255,37.80193,-122.42292,House,Private room,1.0,1.0,30,90.0
2256,37.78848,-122.41178,Condominium,Entire home/apt,1.0,1.0,3,229.0
2257,37.75944,-122.43414,Apartment,Entire home/apt,2.0,2.0,4,300.0
2258,37.75273,-122.42535,Apartment,Entire home/apt,1.0,1.0,30,140.0
2259,37.76381,-122.43626,Apartment,Entire home/apt,1.0,1.0,30,135.0
2260,37.75406,-122.43838,House,Entire home/apt,2.0,2.0,30,350.0
2261,37.7658,-122.4551,Apartment,Private room,1.0,1.0,30,86.0
2262,37.78765,-122.41901,Apartment,Private room,1.0,1.0,30,89.0
2263,37.77548,-122.40716,Condominium,Entire home/apt,1.5,2.0,30,182.0
2264,37.75414,-122.47598,House,Entire home/apt,3.5,4.0,2,350.0
2265,37.79067,-122.40753,Apartment,Entire home/apt,1.0,1.0,30,162.0
2266,37.80373,-122.42329,House,Private room,1.0,1.0,30,110.0
2267,37.74625,-122.41431,House,Entire home/apt,2.5,2.0,3,180.0
2268,37.7243,-122.44027,House,Private room,1.0,1.0,30,80.0
2269,37.75805,-122.50867,Apartment,Entire home/apt,1.0,1.0,4,160.0
2270,37.76774,-122.44871,Apartment,Entire home/apt,2.0,3.0,30,350.0
2271,37.78923,-122.41314,Condominium,Entire home/apt,1.0,1.0,3,229.0
2272,37.78836,-122.4121,Condominium,Entire home/apt,1.0,1.0,3,229.0
2273,37.78842,-122.41344,Condominium,Entire home/apt,1.0,1.0,3,229.0
2274,37.73492,-122.42568,Apartment,Private room,1.0,1.0,1,95.0
2275,37.75224,-122.42537,House,Private room,1.0,1.0,3,95.0
2276,37.75416,-122.4008,Guest suite,Entire home/apt,1.0,1.0,2,200.0
2277,37.79546,-122.4111,Condominium,Entire home/apt,2.0,3.0,2,449.0
2278,37.78852,-122.4296,Apartment,Entire home/apt,1.5,2.0,2,225.0
2279,37.77621,-122.43868,Apartment,Entire home/apt,1.0,1.0,30,169.0
2280,37.77264,-122.43635,Apartment,Private room,1.0,1.0,30,100.0
2281,37.76886,-122.44916,Hostel,Hotel room,1.0,1.0,1,50.0
2282,37.7361,-122.41402,House,Private room,1.0,1.0,2,89.0
2283,37.76209,-122.44126,Condominium,Entire home/apt,1.0,2.0,3,349.0
2284,37.75964,-122.39472,House,Entire home/apt,1.0,2.0,3,270.0
2285,37.8005,-122.42322,Apartment,Entire home/apt,1.0,2.0,30,295.0
2286,37.74725,-122.41436,Condominium,Entire home/apt,1.0,0.0,3,125.0
2287,37.77541,-122.42147,Condominium,Entire home/apt,1.0,1.0,30,151.0
2288,37.76859,-122.43348,Apartment,Private room,1.0,1.0,3,100.0
