,bedrooms,room_type_Private room,bathrooms,room_type_Shared room,latitude,property_type_House,minimum_nights,longitude,predicted,price,off,new_price
1742,0.0,0,1.0,0,37.73379,0,2,-122.41556,132.37513693933118,125.0,False,125.0
1743,4.0,0,3.5,0,37.7645,1,3,-122.43145,427.82899438317855,875.0,True,427.82899438317855
1744,1.0,1,1.0,0,37.75751,0,3,-122.39627,103.29318692679804,130.0,True,103.29318692679804
1745,1.0,1,1.0,0,37.74602,1,30,-122.4554,78.87484610753344,130.0,True,78.87484610753344
1746,1.0,0,1.0,0,37.78407,0,30,-122.40707,167.32533237805814,249.0,True,167.32533237805814
1747,3.0,0,1.0,0,37.76527,0,3,-122.42997,344.34266746304024,320.0,False,320.0
1748,1.0,0,1.0,0,37.76222,0,2,-122.42332,185.61360405630415,295.0,True,185.61360405630415
1749,1.0,0,1.0,0,37.79429,0,2,-122.41557,179.569970912438,140.0,True,179.569970912438
1750,1.0,0,1.0,0,37.78294,0,2,-122.48326,162.58201652330033,109.0,True,162.58201652330033
1751,1.0,1,1.0,0,37.79287,0,30,-122.41609,72.97960056569735,116.0,True,72.97960056569735
1752,3.0,0,1.5,0,37.79255,0,30,-122.44273,307.4984162019327,750.0,True,307.4984162019327
1753,1.0,1,1.0,0,37.78611,1,30,-122.44019,89.19141297326297,119.0,True,89.19141297326297
1754,5.0,0,4.5,0,37.79074,0,5,-122.42505,423.19697704134023,975.0,True,423.19697704134023
1755,3.0,0,2.5,0,37.75329,1,7,-122.4686,367.59134358990633,400.0,True,367.59134358990633
1756,1.0,0,1.0,0,37.73214,0,2,-122.43068,152.56496985565744,125.0,True,152.56496985565744
1757,1.0,1,1.0,0,37.76258,1,2,-122.50822,87.70337034732052,95.0,False,95.0
1758,1.0,1,1.0,0,37.76087,1,2,-122.50591,82.09979994608713,60.0,False,60.0
1759,1.0,1,1.0,0,37.76203,1,2,-122.50759,85.87153965948983,75.0,False,75.0
1760,1.0,1,1.0,0,37.76074,1,2,-122.44359,102.51696840031664,115.0,False,115.0
1761,3.0,0,2.0,0,37.71904,1,4,-122.43537,326.5867132881857,300.0,True,326.5867132881857
1762,1.0,1,1.0,0,37.76997,0,2,-122.42977,98.45737538270969,95.0,False,95.0
1763,1.0,0,1.0,0,37.74283,1,1,-122.41543,135.85791716030263,155.0,False,155.0
1764,1.0,0,1.0,0,37.76516,0,28,-122.44658,171.8650834256739,99.0,True,171.8650834256739
1765,1.0,0,1.0,0,37.77131,0,2,-122.42524,180.01082389576834,280.0,True,180.01082389576834
1766,2.0,0,1.0,0,37.76404,0,3,-122.47942,272.94421225502,179.0,True,272.94421225502
1767,2.0,0,1.0,0,37.73841,0,30,-122.38636,203.30120651022284,120.0,True,203.30120651022284
1768,1.0,0,1.0,0,37.75308,0,3,-122.40149,165.21055497239774,238.0,True,165.21055497239774
1769,1.0,1,1.0,0,37.78604,1,30,-122.43887,85.3082603826762,92.0,False,92.0
1770,2.0,0,1.0,0,37.74898,0,2,-122.43125,241.97557717820348,250.0,False,250.0
1771,1.0,1,1.0,0,37.76102,0,3,-122.43249,97.94074237474625,200.0,True,97.94074237474625
1772,1.0,1,1.0,0,37.72683,1,2,-122.42962,84.43606688582267,90.0,False,90.0
1773,1.0,1,1.0,0,37.75123,1,4,-122.42367,92.76182080922977,210.0,True,92.76182080922977
1774,4.0,0,2.0,0,37.78689,0,3,-122.43889,421.800630711436,900.0,True,421.800630711436
1775,1.0,0,1.0,1,37.79909,0,1,-122.40631,45.88596572395816,38.0,False,38.0
1776,2.0,0,1.0,0,37.78118,0,1,-122.46633,257.10671341593377,400.0,True,257.10671341593377
1777,1.0,1,1.0,0,37.75035,1,4,-122.42458,93.22453449369347,210.0,True,93.22453449369347
1778,0.0,0,1.0,0,37.7331,0,3,-122.43261,135.99854770689538,220.0,True,135.99854770689538
1779,1.0,1,1.0,0,37.75698,1,2,-122.43951,101.13347257571341,125.0,False,125.0
1780,2.0,0,1.0,0,37.75843,1,30,-122.40112,206.65411275388638,140.0,True,206.65411275388638
1781,1.0,1,1.0,0,37.78745,0,1,-122.40809,128.47368294437211,110.0,False,110.0
1782,3.0,0,2.5,0,37.75915,0,2,-122.39549,411.36547952610346,750.0,True,411.36547952610346
1783,1.0,0,1.0,0,37.75944,1,2,-122.50335,140.3849042603711,250.0,True,140.3849042603711
1784,0.0,0,1.0,0,37.77512,0,2,-122.40244,144.77736881093725,199.0,True,144.77736881093725
1785,3.0,0,2.0,0,37.73841,1,2,-122.41286,305.92445962249064,275.0,True,305.92445962249064
1786,3.0,0,2.0,0,37.76021,0,30,-122.4255,369.6684009575933,475.0,True,369.6684009575933
1787,1.0,1,1.0,0,37.77115,0,30,-122.43679,88.97879717186514,125.0,True,88.97879717186514
1788,1.0,0,1.0,0,37.77534,0,30,-122.41769,157.8597628201099,339.0,True,157.8597628201099
1789,3.0,0,2.5,0,37.76484,1,2,-122.44526,417.9665669173362,565.0,True,417.9665669173362
1790,2.0,0,1.0,0,37.78836,0,30,-122.39059,217.76430229834614,193.0,False,193.0
1791,0.0,0,1.0,0,37.76211,0,30,-122.45202,141.70017532723668,95.0,True,141.70017532723668
1792,2.0,0,1.0,0,37.72257,1,3,-122.43297,216.14640743561037,148.0,True,216.14640743561037
1793,1.0,0,1.0,0,37.73997,0,30,-122.41285,153.04174219450647,218.0,True,153.04174219450647
1794,1.0,0,1.0,0,37.79425,0,30,-122.42816,175.8006459061293,232.0,True,175.8006459061293
1795,1.0,1,1.0,0,37.7418,1,2,-122.41674,91.23425626641243,130.0,True,91.23425626641243
1796,1.0,1,1.0,0,37.73192,0,2,-122.38821,82.09842379986847,114.0,True,82.09842379986847
1797,3.0,0,1.0,0,37.73783,1,3,-122.41342,332.20836100904233,400.0,True,332.20836100904233
1798,1.0,0,1.0,0,37.80166,0,3,-122.44621,160.77416486098008,128.0,True,160.77416486098008
1799,1.0,1,1.0,0,37.78541,0,1,-122.40846,97.54047839001734,110.0,False,110.0
1800,4.0,0,2.5,0,37.76024,0,2,-122.39899,438.9259038393381,475.0,True,438.9259038393381
1801,5.0,0,3.5,0,37.7608,1,3,-122.41916,426.7744150886809,1025.0,True,426.7744150886809
1802,1.0,0,1.0,0,37.7765,0,30,-122.43946,168.7381354614971,185.0,False,185.0
1803,1.0,0,1.0,0,37.80332,0,2,-122.43982,172.079755560752,375.0,True,172.079755560752
1804,2.0,0,1.0,0,37.79703,0,3,-122.41861,277.2968749902362,300.0,False,300.0
1805,3.0,0,2.0,0,37.75124,1,3,-122.41046,356.2243102703401,625.0,True,356.2243102703401
1806,2.0,0,1.0,0,37.75429,0,30,-122.4229,221.9821604391496,135.0,True,221.9821604391496
1807,1.0,0,1.0,0,37.78894,1,3,-122.44555,149.72445789049107,262.0,True,149.72445789049107
1808,1.0,0,1.0,0,37.7665,0,30,-122.42703,172.77291998435123,200.0,True,172.77291998435123
1809,2.0,0,1.0,0,37.76106,0,30,-122.44478,256.51019873724795,160.0,True,256.51019873724795
1810,1.0,0,1.0,1,37.7831,0,30,-122.40272,44.891523591393735,45.0,False,45.0
1811,2.0,0,2.5,0,37.77682,0,2,-122.41465,292.52641276805844,700.0,True,292.52641276805844
1812,2.0,0,2.0,0,37.77368,0,31,-122.44564,233.71736013690028,145.0,True,233.71736013690028
1813,3.0,0,2.0,0,37.76134,1,2,-122.40268,415.39424588501555,599.0,True,415.39424588501555
1814,1.0,1,1.0,0,37.7671,0,2,-122.4325,102.91541136339563,199.0,True,102.91541136339563
1815,0.0,0,1.0,0,37.79565,0,31,-122.3994,136.40692818526693,150.0,False,150.0
1816,1.0,1,1.0,0,37.80185,0,2,-122.44081,110.83972748951123,188.0,True,110.83972748951123
1817,1.0,1,1.0,0,37.76262,0,30,-122.38982,83.54630125801187,65.0,False,65.0
1818,1.0,0,1.0,0,37.80643,0,3,-122.41988,173.7593823558892,250.0,True,173.7593823558892
1819,1.0,1,1.0,0,37.74365,1,1,-122.47642,89.75055794033807,80.0,False,80.0
1820,1.0,1,1.0,0,37.7617,0,2,-122.43923,109.50639708337158,175.0,True,109.50639708337158
1821,3.0,0,2.5,0,37.73957,1,3,-122.41425,376.42321993350373,450.0,True,376.42321993350373
1822,3.0,0,3.5,0,37.73529,1,3,-122.44081,342.71837460850674,995.0,True,342.71837460850674
1823,1.0,1,1.0,0,37.80353,0,1,-122.4223,147.0677050715268,170.0,False,170.0
1824,2.0,0,2.5,0,37.78931,0,1,-122.40231,300.5285593658222,1300.0,True,300.5285593658222
1825,1.0,1,1.0,0,37.77202,0,2,-122.43204,105.25088334157508,110.0,False,110.0
1826,2.0,0,1.5,0,37.7796,0,2,-122.47004,280.6643165567949,275.0,False,275.0
1827,1.0,1,1.0,0,37.75737,0,1,-122.44295,104.4985139439785,170.0,True,104.4985139439785
1828,0.0,0,1.0,0,37.78716,0,1,-122.41058,126.59566884387223,269.0,True,126.59566884387223
1829,2.0,0,1.0,0,37.76879,0,2,-122.43158,270.15440399131035,397.0,True,270.15440399131035
1830,1.0,0,1.0,0,37.72241,0,1,-122.39829,137.9842793932452,95.0,True,137.9842793932452
1831,3.0,0,2.0,0,37.73132,0,2,-122.39138,335.75528984521054,228.0,True,335.75528984521054
1832,1.0,0,1.0,0,37.75674,1,5,-122.41109,149.63108496217774,299.0,True,149.63108496217774
1833,2.0,0,1.0,0,37.76191,0,3,-122.42345,251.4329156105293,220.0,True,251.4329156105293
1834,2.0,0,1.5,0,37.74095,0,4,-122.42124,259.48337953058115,320.0,True,259.48337953058115
1835,1.0,0,1.0,0,37.77615,0,2,-122.50717,155.4367574795346,145.0,False,145.0
1836,0.0,0,1.0,0,37.7977,0,30,-122.42117,139.0695210507935,80.0,True,139.0695210507935
1837,2.0,0,1.0,0,37.79363,0,3,-122.44169,273.0399169595042,550.0,True,273.0399169595042
1838,1.0,0,2.0,0,37.78295,0,3,-122.47385,209.2035796950885,265.0,True,209.2035796950885
1839,3.0,0,2.0,0,37.79815,1,30,-122.42017,355.5882384497218,217.0,True,355.5882384497218
1840,1.0,0,1.5,0,37.77128,0,30,-122.42841,184.27989396400488,260.0,True,184.27989396400488
1841,2.0,0,1.0,0,37.74278,0,3,-122.4196,215.59384155640834,175.0,True,215.59384155640834
1842,3.0,0,2.5,0,37.78228,0,3,-122.49278,398.739829126664,400.0,False,400.0
1843,1.0,1,1.0,0,37.76224,0,30,-122.39674,84.68673176654448,180.0,True,84.68673176654448
1844,2.0,0,1.0,0,37.80225,0,30,-122.44212,245.53273503130515,210.0,True,245.53273503130515
1845,1.0,1,1.0,0,37.76721,0,4,-122.41712,94.00872962259243,400.0,True,94.00872962259243
1846,2.0,0,2.0,0,37.75777,1,5,-122.44346,285.83723531404144,370.0,True,285.83723531404144
1847,0.0,0,1.0,0,37.7593,0,3,-122.43895,142.3943640150233,125.0,False,125.0
1848,1.0,0,1.0,0,37.75667,1,4,-122.41053,153.20179636255148,400.0,True,153.20179636255148
1849,1.0,1,1.0,0,37.78738,0,2,-122.40983,166.12085990017886,180.0,False,180.0
1850,1.0,0,1.0,0,37.76065,0,2,-122.40146,178.58869732287525,140.0,True,178.58869732287525
1851,0.0,0,1.0,0,37.75531,0,3,-122.39975,139.61287952383591,150.0,False,150.0
1852,1.0,0,1.0,1,37.78594,0,30,-122.39409,59.99317979722716,90.0,True,59.99317979722716
1853,1.0,1,1.0,0,37.77698,0,31,-122.41384,81.40180080772976,100.0,False,100.0
1854,1.0,1,1.0,0,37.71143,1,2,-122.40057,98.46211833862674,100.0,False,100.0
1855,2.0,0,1.0,0,37.80334,0,2,-122.40801,289.56852335996473,390.0,True,289.56852335996473
1856,1.0,1,1.0,0,37.74117,0,2,-122.4635,86.33801357155524,109.0,False,109.0
1857,2.0,0,1.0,0,37.79466,0,2,-122.41152,269.2146260617233,250.0,False,250.0
1858,1.0,0,1.0,0,37.75076,0,30,-122.41797,159.12779550931603,185.0,True,159.12779550931603
1859,2.0,0,1.0,0,37.76462,1,2,-122.40675,289.7118272632273,225.0,True,289.7118272632273
1860,1.0,1,1.0,0,37.78443,0,30,-122.44355,75.58058854225881,49.0,True,75.58058854225881
1861,1.0,1,1.0,0,37.74758,1,2,-122.4907,82.5157063128036,200.0,True,82.5157063128036
1862,1.0,1,1.0,0,37.74576,1,2,-122.41543,96.21868976900655,95.0,False,95.0
1863,1.0,1,1.0,0,37.75526,1,1,-122.39827,88.96530128382291,127.0,True,88.96530128382291
1864,1.0,1,1.0,0,37.75512,1,1,-122.40041,91.04437956665117,132.0,True,91.04437956665117
1865,2.0,0,1.0,0,37.76351,1,2,-122.49791,276.6173695016738,350.0,True,276.6173695016738
1866,1.0,1,1.0,0,37.78664,0,2,-122.40943,131.19647271243443,180.0,True,131.19647271243443
1867,1.0,1,1.0,0,37.78836,0,2,-122.41063,173.72164350052532,180.0,False,180.0
1868,1.0,1,1.0,0,37.7877,0,2,-122.40991,166.38632461168885,180.0,False,180.0
1869,1.0,1,1.0,0,37.78846,0,2,-122.40959,171.7617584616162,180.0,False,180.0
1870,0.0,0,1.0,0,37.78837,0,1,-122.41091,129.89493658486643,269.0,True,129.89493658486643
1871,1.0,0,1.0,0,37.76684,0,3,-122.43435,178.5362872250193,220.0,True,178.5362872250193
1872,2.0,0,1.5,0,37.80332,0,2,-122.40782,308.74807296647066,640.0,True,308.74807296647066
1873,1.0,0,1.0,0,37.78056,0,2,-122.44744,158.18602387284844,155.0,False,155.0
1874,2.0,0,1.0,0,37.7459,1,30,-122.42015,232.39058505303348,255.0,False,255.0
1875,1.0,1,1.0,0,37.78457,0,30,-122.44501,75.56086589927894,69.0,False,69.0
1876,2.0,0,1.0,0,37.74697,1,3,-122.43817,277.5765793440936,450.0,True,277.5765793440936
1877,1.0,1,1.0,0,37.79617,0,3,-122.41236,100.30621045767947,140.0,True,100.30621045767947
1878,1.0,1,1.0,0,37.75054,1,1,-122.41656,91.25925665905424,173.0,True,91.25925665905424
1879,2.0,0,1.5,0,37.75114,0,30,-122.43233,240.1578765004996,165.0,True,240.1578765004996
1880,1.0,1,1.0,0,37.74666,1,30,-122.50256,68.27829367000707,70.0,False,70.0
1881,1.0,1,1.0,0,37.75032,1,1,-122.41668,93.29677452082213,99.0,False,99.0
1882,1.0,1,1.0,0,37.78846,0,2,-122.41054,173.24072431493508,180.0,False,180.0
1883,1.0,1,1.0,0,37.78749,0,2,-122.40949,162.89836060055373,180.0,False,180.0
1884,1.0,0,1.0,0,37.74363,1,1,-122.42479,135.94975084698163,150.0,False,150.0
1885,4.0,0,2.0,0,37.75927,0,3,-122.43158,440.23644974007755,495.0,True,440.23644974007755
1886,1.0,1,1.0,0,37.71299,1,2,-122.40017,99.70319383720225,120.0,False,120.0
1887,1.0,0,1.0,0,37.75909,0,7,-122.40056,156.73614384460524,175.0,False,175.0
1888,3.0,0,1.0,0,37.75284,0,30,-122.50436,306.31711980254573,162.0,True,306.31711980254573
1889,3.0,0,3.0,0,37.75417,0,2,-122.42153,408.65790138884097,250.0,True,408.65790138884097
1890,1.0,0,1.0,0,37.75967,0,30,-122.44688,166.42099265556587,185.0,False,185.0
1891,1.0,1,1.0,0,37.71297,0,2,-122.40053,95.68714132314875,120.0,False,120.0
1892,1.0,0,1.0,0,37.77051,0,30,-122.3926,168.5006376428836,299.0,True,168.5006376428836
1893,1.0,1,1.0,0,37.76264,0,31,-122.42082,80.70116884735145,3200.0,True,80.70116884735145
1894,3.0,0,2.0,0,37.7597,0,30,-122.42317,355.5233860122748,199.0,True,355.5233860122748
1895,2.0,0,1.0,0,37.79878,0,30,-122.40585,228.3385257162363,170.0,True,228.3385257162363
1896,1.0,1,1.0,0,37.78846,0,2,-122.41062,173.3634633721741,190.0,False,190.0
1897,1.0,1,1.0,0,37.78722,0,2,-122.41068,164.7555165923541,190.0,True,164.7555165923541
1898,1.0,1,1.0,0,37.75345,1,30,-122.44196,85.01611664618018,129.0,True,85.01611664618018
1899,1.0,0,1.0,0,37.79801,0,30,-122.40037,170.06189415977573,272.0,True,170.06189415977573
1900,1.0,1,1.0,0,37.78846,0,2,-122.41117,171.0492365450796,250.0,True,171.0492365450796
1901,1.0,0,1.0,0,37.79248,0,30,-122.41844,164.19669974456136,100.0,True,164.19669974456136
1902,1.0,1,1.0,0,37.80194,0,2,-122.44017,110.8795903902271,149.0,True,110.8795903902271
1903,3.0,0,2.0,0,37.74552,1,1,-122.43499,374.4042451281269,250.0,True,374.4042451281269
1904,1.0,1,1.0,0,37.7302,1,30,-122.39827,56.742415837792386,56.0,False,56.0
1905,2.0,0,2.0,0,37.78724,0,30,-122.39937,253.5015401403363,301.0,True,253.5015401403363
1906,2.0,0,2.0,0,37.75842,0,3,-122.41196,298.2019041999819,358.0,True,298.2019041999819
1907,2.0,0,1.0,0,37.74663,1,4,-122.40726,282.0479044391053,299.0,False,299.0
1908,1.0,1,1.0,0,37.76421,1,3,-122.46433,92.74811287567498,139.0,True,92.74811287567498
1909,6.0,0,4.5,0,37.78518,1,2,-122.44283,416.0136554170429,2000.0,True,416.0136554170429
1910,5.0,0,2.5,0,37.78255,1,30,-122.4381,404.93216952314884,365.0,True,404.93216952314884
1911,1.0,1,1.0,0,37.78228,1,30,-122.43972,71.07131279862894,83.0,False,83.0
1912,1.0,1,1.0,0,37.78081,1,30,-122.43886,73.95485374022076,70.0,False,70.0
1913,1.0,1,1.0,0,37.78264,1,30,-122.44026,75.4383157945485,70.0,False,70.0
1914,1.0,1,1.0,0,37.78291,1,30,-122.44008,74.64341754816786,75.0,False,75.0
1915,1.0,0,1.0,0,37.75977,0,4,-122.40096,181.24781601771463,225.0,True,181.24781601771463
1916,1.0,1,1.0,0,37.77745,1,2,-122.47989,86.09640953918459,99.0,False,99.0
1917,1.0,1,1.0,0,37.76731,0,1,-122.4458,93.45658259139915,175.0,True,93.45658259139915
1918,1.0,1,1.0,0,37.72213,1,3,-122.40632,91.14464050971138,410.0,True,91.14464050971138
1919,1.0,1,1.0,0,37.77514,0,13,-122.40897,83.5683596468264,200.0,True,83.5683596468264
1920,1.0,0,1.0,0,37.77016,0,30,-122.44807,162.8494506743135,210.0,True,162.8494506743135
1921,1.0,1,1.0,0,37.77812,1,2,-122.50262,82.84112229796798,133.0,True,82.84112229796798
1922,1.0,1,1.0,0,37.77856,0,3,-122.43633,105.61912591944039,140.0,True,105.61912591944039
1923,1.0,0,1.0,0,37.74844,0,1,-122.4282,149.3592310614351,146.0,False,146.0
1924,1.0,0,1.0,0,37.76922,0,2,-122.44698,149.74131586669552,150.0,False,150.0
1925,0.0,0,1.0,0,37.75377,0,2,-122.44197,144.2409925802274,135.0,False,135.0
1926,1.0,1,1.0,0,37.75135,1,2,-122.45383,88.91477009163525,135.0,True,88.91477009163525
1927,0.0,0,1.0,0,37.78835,0,1,-122.4112,132.3461629788428,249.0,True,132.3461629788428
1928,1.0,1,1.0,0,37.77785,1,2,-122.48011,84.79029097256603,204.0,True,84.79029097256603
1929,1.0,0,1.0,0,37.78397,0,31,-122.42254,156.39680994756404,129.0,True,156.39680994756404
1930,0.0,0,1.0,0,37.78835,0,3,-122.42833,149.80500563875856,150.0,False,150.0
1931,1.0,1,1.0,0,37.75429,0,30,-122.4012,78.58335664284485,39.0,True,78.58335664284485
1932,1.0,1,1.0,0,37.74067,0,30,-122.41489,86.58919053357677,140.0,True,86.58919053357677
1933,2.0,0,2.0,0,37.80031,1,1,-122.41268,305.92488884601056,350.0,True,305.92488884601056
1934,1.0,1,1.0,0,37.7352,1,2,-122.38566,88.6278150191125,105.0,False,105.0
1935,1.0,0,1.0,0,37.76479,0,30,-122.43145,172.97367030990966,130.0,True,172.97367030990966
1936,1.0,0,1.0,0,37.75411,0,2,-122.43832,171.1582674595055,259.0,True,171.1582674595055
1937,1.0,1,1.0,0,37.76757,1,2,-122.43639,96.53202651682192,120.0,False,120.0
1938,1.0,1,1.0,0,37.73035,1,3,-122.4452,98.04331466259522,104.0,False,104.0
1939,1.0,1,1.0,0,37.77191,0,1,-122.43226,107.56414677359557,95.0,False,95.0
1940,1.0,1,1.0,0,37.71755,1,1,-122.39659,87.01114443565885,90.0,False,90.0
1941,1.0,1,1.0,0,37.76414,1,2,-122.43189,93.22069611441201,150.0,True,93.22069611441201
1942,1.0,0,1.0,0,37.76391,0,2,-122.39553,176.66440106548774,185.0,False,185.0
1943,1.0,1,1.0,0,37.75829,1,4,-122.41963,93.09302172878742,89.0,False,89.0
1944,0.0,0,1.0,0,37.78894,0,30,-122.41722,139.74021512264395,149.0,False,149.0
1945,0.0,0,1.0,0,37.74728,0,2,-122.40766,141.64006835874127,165.0,False,165.0
1946,2.0,0,2.0,0,37.74727,0,3,-122.40863,300.4583093758594,250.0,True,300.4583093758594
1947,1.0,0,1.0,0,37.77355,0,30,-122.42511,171.0263956643193,110.0,True,171.0263956643193
1948,1.0,0,1.0,0,37.78935,0,30,-122.39862,172.44731121664682,255.0,True,172.44731121664682
1949,0.0,0,1.0,0,37.79602,0,31,-122.39837,136.94018080014885,176.0,True,136.94018080014885
1950,1.0,1,1.0,0,37.78424,0,31,-122.39925,83.23009694337874,100.0,False,100.0
1951,0.0,0,1.0,0,37.74288,0,30,-122.46147,137.56102512035307,99.0,True,137.56102512035307
1952,1.0,1,1.0,0,37.78,0,1,-122.50744,89.11938850429839,129.0,True,89.11938850429839
1953,1.0,1,1.0,0,37.7117,0,1,-122.43451,109.41238833783987,98.0,False,98.0
1954,1.0,0,1.0,0,37.77974,1,1,-122.49897,132.45994055884634,100.0,True,132.45994055884634
1955,1.0,1,1.0,0,37.78668,1,2,-122.49316,93.13124150075528,135.0,True,93.13124150075528
1956,3.0,0,3.0,0,37.78409,1,30,-122.4438,330.8337248029486,293.0,True,330.8337248029486
1957,1.0,0,1.0,0,37.78758,0,30,-122.39868,170.05012779508792,501.0,True,170.05012779508792
1958,2.0,0,1.0,0,37.76118,0,3,-122.3967,246.8732359209581,195.0,True,246.8732359209581
1959,1.0,0,1.0,0,37.80584,0,30,-122.44309,152.6033005653266,350.0,True,152.6033005653266
1960,1.0,0,1.0,0,37.77392,0,30,-122.50925,151.58575800699373,150.0,False,150.0
1961,1.0,1,1.0,0,37.7583,1,4,-122.41948,93.08601643778212,220.0,True,93.08601643778212
1962,2.0,0,1.0,0,37.75126,0,30,-122.40794,206.42479156695126,139.0,True,206.42479156695126
1963,1.0,1,1.0,0,37.75148,0,2,-122.44182,95.59410478702203,95.0,False,95.0
1964,1.0,1,1.0,0,37.80259,0,3,-122.42695,102.87942039588287,170.0,True,102.87942039588287
1965,2.0,0,1.0,0,37.77219,0,2,-122.41672,253.5930659177885,250.0,False,250.0
1966,1.0,0,1.0,0,37.728,0,4,-122.46162,145.0588403227688,144.0,False,144.0
1967,1.0,0,1.0,0,37.72207,0,2,-122.43773,162.88137811419165,177.0,False,177.0
1968,1.0,0,1.0,0,37.73391,0,2,-122.42901,147.24487345042877,109.0,True,147.24487345042877
1969,0.0,0,1.0,0,37.72944,0,3,-122.42899,133.96144123490737,115.0,False,115.0
1970,0.0,0,1.0,0,37.78268,0,30,-122.4222,138.7242499418225,110.0,True,138.7242499418225
1971,0.0,0,1.0,0,37.74855,0,2,-122.40941,141.98238052805345,260.0,True,141.98238052805345
1972,1.0,0,1.0,0,37.76104,0,30,-122.47504,149.0187263449516,159.0,False,159.0
1973,1.0,0,1.0,0,37.80297,0,30,-122.405,164.6191055411539,246.0,True,164.6191055411539
1974,0.0,0,1.0,0,37.7602,0,30,-122.48114,133.88606786284228,129.0,False,129.0
1975,1.0,0,1.0,0,37.80302,0,3,-122.41025,192.54617841955672,205.0,False,205.0
1976,1.0,0,1.0,0,37.75573,0,30,-122.50436,145.57759016484133,138.0,False,138.0
1977,1.0,1,1.0,0,37.7868,0,1,-122.40775,101.03286012305118,110.0,False,110.0
1978,3.0,0,2.0,0,37.74053,1,30,-122.40893,297.5966111239445,186.0,True,297.5966111239445
1979,2.0,0,1.0,0,37.76867,0,2,-122.41786,250.20748744374572,220.0,True,250.20748744374572
1980,1.0,1,1.0,0,37.78735,0,1,-122.40782,126.13684215630715,110.0,False,110.0
1981,1.0,1,1.0,0,37.74262,1,3,-122.40875,97.38568681870258,95.0,False,95.0
1982,4.0,0,3.0,0,37.77858,1,5,-122.4492,399.0293912268279,599.0,True,399.0293912268279
1983,2.0,0,2.0,0,37.77941,0,30,-122.39551,245.76361765995836,550.0,True,245.76361765995836
1984,1.0,0,1.0,0,37.77397,0,30,-122.42783,165.48541298503244,250.0,True,165.48541298503244
1985,3.0,0,3.0,0,37.7591,0,30,-122.43515,329.9944626778007,270.0,True,329.9944626778007
1986,3.0,0,2.5,0,37.7718,1,3,-122.44404,405.8182395719568,1000.0,True,405.8182395719568
1987,1.0,0,1.0,0,37.75477,0,30,-122.42709,156.88738206558355,140.0,False,140.0
1988,1.0,1,1.0,0,37.74672,1,2,-122.43613,91.63759367931738,225.0,True,91.63759367931738
1989,1.0,1,1.0,0,37.7304,1,2,-122.43331,93.27320067939014,103.0,False,103.0
1990,3.0,0,2.0,0,37.79552,0,3,-122.41065,450.7723633697558,499.0,True,450.7723633697558
1991,1.0,0,1.0,0,37.80317,1,30,-122.44204,132.05521221712527,220.0,True,132.05521221712527
1992,1.0,0,1.0,0,37.77084,0,2,-122.4303,174.9053206498319,200.0,True,174.9053206498319
1993,4.0,0,4.0,0,37.73638,1,4,-122.41937,381.76023809795873,360.0,False,360.0
1994,1.0,1,1.0,0,37.78768,0,1,-122.4099,170.50725452218353,110.0,True,170.50725452218353
1995,1.0,1,1.0,0,37.78586,0,1,-122.40805,106.82940004609114,110.0,False,110.0
1996,1.0,1,1.0,0,37.78684,0,1,-122.4094,127.53546222613448,110.0,False,110.0
1997,1.0,1,1.0,0,37.78688,0,1,-122.409,103.56984961511023,110.0,False,110.0
1998,1.0,1,1.0,0,37.7872,0,1,-122.40811,113.94646169436739,89.0,False,89.0
1999,1.0,1,1.0,0,37.78546,0,1,-122.4085,97.25564639063269,40.0,True,97.25564639063269
2000,2.0,0,1.0,0,37.75042,0,5,-122.41512,242.63648298382006,187.0,True,242.63648298382006
2001,1.0,0,1.0,1,37.78406,0,30,-122.40517,43.44385343821477,200.0,True,43.44385343821477
2002,1.0,0,1.0,0,37.77859,0,4,-122.46735,160.19435276009258,185.0,False,185.0
2003,1.0,1,1.0,0,37.78336,0,30,-122.48767,75.37548348111395,69.0,False,69.0
2004,1.0,1,1.0,0,37.73238,1,1,-122.38702,69.71490517070318,69.0,False,69.0
2005,2.0,0,1.0,0,37.80073,0,30,-122.41798,242.78103079346204,550.0,True,242.78103079346204
2006,2.0,0,1.0,0,37.77231,0,4,-122.4213,265.69699715562876,330.0,True,265.69699715562876
2007,1.0,0,1.0,0,37.75125,0,2,-122.40826,160.88171288042307,160.0,False,160.0
2008,1.0,0,1.0,1,37.7583,0,2,-122.4128,56.102029522886355,55.0,False,55.0
2009,1.0,0,1.0,1,37.7581,0,2,-122.41388,55.76288968614358,55.0,False,55.0
2010,1.0,0,1.0,1,37.75789,0,2,-122.41317,55.517772817173764,55.0,False,55.0
2011,1.0,0,1.0,1,37.75818,0,30,-122.41288,41.4495035949608,33.0,False,33.0
2012,1.0,1,1.0,0,37.78916,1,1,-122.44018,111.92439919476828,150.0,True,111.92439919476828
2013,1.0,1,1.0,0,37.75612,1,2,-122.42588,102.73658943934916,120.0,False,120.0
2014,1.0,0,1.0,0,37.79522,0,30,-122.42651,181.59019351525066,188.0,False,188.0
2015,3.0,0,1.0,0,37.76176,1,3,-122.42492,363.52134550899615,435.0,True,363.52134550899615
2016,0.0,0,2.0,0,37.78799,0,1,-122.40925,195.7838331149713,540.0,True,195.7838331149713
2017,3.0,0,3.5,0,37.75231,1,3,-122.46994,367.9294599239916,450.0,True,367.9294599239916
