,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
2477,37.77526,-122.48875,Guest suite,Entire home/apt,1.0,1.0,1,79.0
2478,37.77589,-122.43274,House,Entire home/apt,1.0,2.0,30,179.0
2479,37.78538,-122.38997,Apartment,Entire home/apt,2.0,2.0,365,202.0
2480,37.76182,-122.43779,Condominium,Private room,1.0,1.0,2,125.0
2481,37.78963,-122.41351,Apartment,Entire home/apt,1.0,2.0,2,240.0
2482,37.79025,-122.44439,Guest suite,Entire home/apt,1.0,1.0,2,275.0
2483,37.74609,-122.41131,Apartment,Entire home/apt,1.0,0.0,30,115.0
2484,37.78755,-122.40962,Apartment,Private room,1.0,1.0,1,209.0
2485,37.79855,-122.40753,Apartment,Entire home/apt,2.0,1.0,30,225.0
2486,37.77704,-122.47236,Condominium,Private room,1.0,1.0,30,85.0
2487,37.77925,-122.47267,Condominium,Private room,1.0,1.0,30,85.0
2488,37.79683,-122.42576,Guesthouse,Entire home/apt,1.0,1.0,30,500.0
2489,37.7645,-122.41711,Apartment,Entire home/apt,1.0,0.0,30,69.0
2490,37.77486,-122.46235,Apartment,Entire home/apt,1.0,1.0,1,119.0
2491,37.79579,-122.41114,Apartment,Private room,1.0,1.0,1,150.0
2492,37.79439,-122.41105,Apartment,Private room,1.0,1.0,1,150.0
2493,37.79195,-122.4214,Apartment,Private room,1.0,1.0,30,60.0
2494,37.78626,-122.40802,Apartment,Entire home/apt,1.0,0.0,1,110.0
2495,37.73486,-122.49566,House,Private room,1.0,1.0,1,50.0
2496,37.78745,-122.40926,Apartment,Entire home/apt,1.0,0.0,1,110.0
2497,37.75582,-122.40162,Apartment,Private room,1.0,1.0,30,81.0
2498,37.73368,-122.44614,Guest suite,Entire home/apt,1.0,1.0,2,115.0
2499,37.76067,-122.42122,Condominium,Private room,1.0,1.0,3,160.0
2500,37.76397,-122.42787,Apartment,Entire home/apt,1.0,1.0,3,100.0
2501,37.74563,-122.47156,Guest suite,Entire home/apt,1.0,1.0,2,120.0
2502,37.8039,-122.43974,House,Entire home/apt,4.0,7.0,2,1395.0
2503,37.79895,-122.44363,Apartment,Entire home/apt,1.5,2.0,2,450.0
2504,37.75963,-122.46545,House,Entire home/apt,3.0,3.0,2,299.0
2505,37.75776,-122.41697,Apartment,Entire home/apt,2.0,3.0,30,336.0
2506,37.73935,-122.49681,Guest suite,Entire home/apt,1.0,1.0,2,179.0
2507,37.76426,-122.46393,House,Private room,1.0,1.0,2,105.0
2508,37.76069,-122.50283,House,Private room,1.0,1.0,1,155.0
2509,37.80437,-122.40589,Condominium,Entire home/apt,1.0,0.0,60,500.0
2510,37.77195,-122.51163,Condominium,Entire home/apt,2.0,2.0,30,190.0
2511,37.78552,-122.40909,Apartment,Entire home/apt,1.0,1.0,1,110.0
2512,37.78736,-122.40923,Apartment,Entire home/apt,1.0,1.0,1,110.0
2513,37.77489,-122.46817,Apartment,Entire home/apt,1.0,1.0,30,75.0
2514,37.7589,-122.46598,Apartment,Entire home/apt,2.0,2.0,2,140.0
2515,37.76994,-122.45038,Apartment,Entire home/apt,1.0,2.0,5,290.0
2516,37.74679,-122.40495,House,Entire home/apt,2.5,4.0,3,600.0
2517,37.78059,-122.44827,House,Entire home/apt,2.0,3.0,3,450.0
2518,37.77559,-122.49582,House,Entire home/apt,2.5,3.0,5,350.0
2519,37.79398,-122.4052,House,Shared room,1.0,1.0,30,30.0
2520,37.73577,-122.41672,Guesthouse,Entire home/apt,1.0,1.0,2,100.0
2521,37.78981,-122.41189,Resort,Private room,1.0,1.0,3,450.0
2522,37.77926,-122.44907,House,Entire home/apt,1.5,2.0,2,300.0
2523,37.79348,-122.40335,Hostel,Shared room,1.0,1.0,1,45.0
2524,37.74617,-122.4248,Condominium,Entire home/apt,2.5,3.0,3,725.0
2525,37.79325,-122.40326,Hostel,Shared room,1.0,1.0,1,45.0
2526,37.79454,-122.40315,Hostel,Shared room,1.0,1.0,1,45.0
2527,37.79471,-122.40329,Hostel,Shared room,1.0,1.0,1,45.0
2528,37.79304,-122.40324,Hostel,Shared room,1.0,1.0,1,45.0
2529,37.75459,-122.42419,Apartment,Entire home/apt,1.0,0.0,30,96.0
2530,37.73119,-122.38945,Apartment,Private room,1.0,1.0,2,70.0
2531,37.74885,-122.48752,House,Entire home/apt,1.0,3.0,2,150.0
2532,37.80634,-122.42056,Apartment,Entire home/apt,1.0,1.0,30,140.0
2533,37.79055,-122.41464,Apartment,Entire home/apt,1.0,1.0,30,148.0
2534,37.73919,-122.41797,Apartment,Entire home/apt,1.0,1.0,30,88.0
2535,37.75371,-122.48778,House,Private room,1.0,1.0,2,99.0
2536,37.79543,-122.42359,Apartment,Entire home/apt,2.0,3.0,5,490.0
2537,37.74971,-122.41623,House,Private room,1.0,1.0,2,150.0
2538,37.74113,-122.47925,House,Entire home/apt,2.0,3.0,30,300.0
2539,37.78122,-122.42035,Apartment,Entire home/apt,1.0,0.0,30,150.0
2540,37.75011,-122.4168,House,Private room,1.0,1.0,2,190.0
2541,37.778,-122.42164,Boutique hotel,Private room,1.0,1.0,1,140.0
2542,37.80508,-122.40775,Apartment,Entire home/apt,1.0,1.0,30,175.0
2543,37.7624,-122.40502,House,Private room,1.0,1.0,2,74.0
2544,37.79634,-122.41598,Apartment,Entire home/apt,1.0,1.0,30,73.0
2545,37.72398,-122.44106,House,Entire home/apt,2.0,3.0,30,175.0
2546,37.79246,-122.412,Condominium,Entire home/apt,1.0,2.0,58,138.0
2547,37.72599,-122.40599,House,Private room,1.0,1.0,1,115.0
2548,37.72475,-122.4057,House,Private room,1.0,1.0,1,68.0
2549,37.72498,-122.40501,House,Private room,1.0,1.0,1,65.0
2550,37.76206,-122.43576,Apartment,Entire home/apt,1.0,1.0,1,187.0
2551,37.77517,-122.39303,Condominium,Entire home/apt,3.0,3.0,30,600.0
2552,37.79809,-122.41479,Townhouse,Entire home/apt,3.0,3.0,2,549.0
2553,37.75195,-122.4221,Apartment,Entire home/apt,1.0,1.0,30,111.0
2554,37.75315,-122.40715,Townhouse,Private room,1.0,1.0,2,100.0
2555,37.77849,-122.49881,Apartment,Entire home/apt,1.0,0.0,1,125.0
2556,37.79602,-122.41003,Apartment,Entire home/apt,1.0,1.0,30,219.0
2557,37.78752,-122.40937,Condominium,Entire home/apt,1.0,0.0,1,249.0
2558,37.78694,-122.40964,Condominium,Entire home/apt,1.0,0.0,1,269.0
2559,37.76426,-122.42983,Condominium,Private room,1.0,1.0,30,145.0
2560,37.75651,-122.40897,Apartment,Entire home/apt,1.0,3.0,30,190.0
2561,37.76185,-122.40543,House,Private room,1.0,1.0,1,69.0
2562,37.7621,-122.4035,House,Private room,1.0,1.0,1,58.0
2563,37.7379,-122.41649,House,Entire home/apt,1.0,2.0,2,220.0
2564,37.77696,-122.45514,Condominium,Entire home/apt,1.0,1.0,30,150.0
2565,37.75642,-122.43945,Condominium,Entire home/apt,2.0,2.0,3,275.0
2566,37.73592,-122.50633,House,Entire home/apt,1.0,1.0,3,150.0
2567,37.73982,-122.41775,House,Private room,1.0,1.0,2,179.0
2568,37.78718,-122.4094,Apartment,Entire home/apt,1.0,1.0,1,110.0
2569,37.79036,-122.45006,House,Entire home/apt,2.5,3.0,5,995.0
2570,37.7539,-122.50101,Guest suite,Entire home/apt,1.0,1.0,2,160.0
2571,37.77964,-122.477,House,Entire home/apt,2.0,3.0,4,400.0
2572,37.75146,-122.43738,Apartment,Entire home/apt,2.5,4.0,30,475.0
2573,37.75395,-122.42437,Apartment,Entire home/apt,1.0,1.0,30,115.0
2574,37.74143,-122.42598,House,Entire home/apt,3.0,4.0,3,750.0
2575,37.76192,-122.49741,Guest suite,Entire home/apt,1.0,2.0,2,175.0
2576,37.80602,-122.42084,Condominium,Entire home/apt,1.0,1.0,7,280.0
2577,37.78724,-122.41539,Apartment,Private room,1.0,1.0,30,46.0
2578,37.78767,-122.41424,Apartment,Private room,1.0,1.0,30,49.0
2579,37.77643,-122.47753,Apartment,Entire home/apt,1.5,3.0,3,400.0
2580,37.79757,-122.42565,Hotel,Private room,1.0,1.0,1,131.0
2581,37.79696,-122.42452,Hotel,Private room,1.0,1.0,1,129.0
2582,37.77674,-122.46657,Apartment,Entire home/apt,1.5,2.0,2,245.0
2583,37.78752,-122.40958,Hotel,Private room,1.0,1.0,2,235.0
2584,37.79718,-122.42504,Hotel,Private room,1.0,1.0,1,129.0
2585,37.77421,-122.44891,Condominium,Entire home/apt,2.0,3.0,2,600.0
2586,37.78749,-122.3902,Serviced apartment,Hotel room,1.0,1.0,30,189.0
2587,37.7785,-122.48813,House,Private room,1.0,1.0,1,120.0
2588,37.76384,-122.4248,Apartment,Private room,1.0,1.0,3,96.0
2589,37.78728,-122.41147,Hotel,Private room,1.0,1.0,1,235.0
2590,37.78901,-122.40929,Hotel,Private room,1.0,1.0,1,235.0
2591,37.75703,-122.48939,Guest suite,Entire home/apt,1.0,0.0,1,90.0
2592,37.77018,-122.42398,Apartment,Entire home/apt,2.0,2.0,2,292.0
2593,37.80373,-122.40457,Serviced apartment,Entire home/apt,1.0,1.0,30,181.0
2594,37.74571,-122.45691,House,Entire home/apt,1.0,3.0,2,600.0
2595,37.78509,-122.47077,Apartment,Entire home/apt,1.0,1.0,30,190.0
2596,37.72511,-122.40716,Guest suite,Entire home/apt,1.0,1.0,2,185.0
2597,37.79542,-122.41834,House,Private room,1.0,1.0,30,145.0
2598,37.76406,-122.39518,Condominium,Entire home/apt,1.0,1.0,30,250.0
2599,37.78153,-122.47631,Apartment,Private room,1.0,1.0,30,90.0
2600,37.76288,-122.44186,Apartment,Private room,1.0,1.0,30,150.0
2601,37.8042,-122.43622,Apartment,Entire home/apt,1.0,1.0,30,214.0
2602,37.74661,-122.43451,House,Entire home/apt,2.0,3.0,30,335.0
2603,37.77481,-122.45646,House,Entire home/apt,1.5,4.0,31,299.0
2604,37.77761,-122.42183,Boutique hotel,Private room,1.0,1.0,1,195.0
2605,37.72871,-122.42934,House,Private room,1.0,1.0,1,50.0
2606,37.76551,-122.44032,Apartment,Entire home/apt,1.0,1.0,30,110.0
2607,37.71914,-122.45128,House,Entire home/apt,1.0,2.0,30,135.0
2608,37.75132,-122.42648,Condominium,Entire home/apt,2.0,2.0,3,400.0
2609,37.76345,-122.42996,Apartment,Private room,1.0,1.0,1,62.0
2610,37.76172,-122.49939,House,Entire home/apt,1.0,2.0,3,110.0
2611,37.79849,-122.40699,Apartment,Private room,1.0,1.0,30,92.0
2612,37.76995,-122.43226,Apartment,Private room,1.0,1.0,1,80.0
2613,37.79609,-122.41724,Apartment,Entire home/apt,2.0,2.0,2,300.0
2614,37.73023,-122.45811,Guest suite,Entire home/apt,1.0,2.0,2,600.0
2615,37.72296,-122.4185,House,Shared room,1.0,1.0,5,120.0
2616,37.75212,-122.49757,Guest suite,Entire home/apt,1.0,0.0,2,120.0
2617,37.7854,-122.41134,Apartment,Entire home/apt,1.0,0.0,30,76.0
2618,37.79379,-122.41754,House,Private room,1.0,1.0,30,95.0
2619,37.79354,-122.4194,House,Private room,1.0,1.0,30,125.0
2620,37.78129,-122.41596,Loft,Entire home/apt,1.0,1.0,30,140.0
2621,37.80234,-122.43796,Apartment,Entire home/apt,1.0,0.0,30,115.0
2622,37.80064,-122.41638,Serviced apartment,Hotel room,1.0,1.0,30,145.0
2623,37.77625,-122.46464,House,Entire home/apt,2.0,4.0,3,895.0
2624,37.76303,-122.44186,House,Entire home/apt,1.0,1.0,2,345.0
2625,37.7934,-122.41888,House,Shared room,1.0,1.0,30,145.0
2626,37.76119,-122.44685,Apartment,Entire home/apt,1.0,0.0,30,250.0
2627,37.80618,-122.42379,Apartment,Entire home/apt,2.0,2.0,3,925.0
2628,37.75322,-122.41386,Apartment,Entire home/apt,1.0,1.0,3,160.0
2629,37.76083,-122.4201,Apartment,Entire home/apt,1.5,2.0,3,250.0
2630,37.72123,-122.44373,House,Private room,1.0,1.0,30,60.0
2631,37.7537,-122.48254,House,Private room,1.0,1.0,2,80.0
2632,37.72434,-122.42149,House,Private room,1.0,1.0,2,70.0
2633,37.75388,-122.43229,Apartment,Entire home/apt,1.0,1.0,3,265.0
2634,37.70836,-122.46167,House,Entire home/apt,2.0,2.0,2,299.0
2635,37.79135,-122.43593,Apartment,Private room,1.0,1.0,1,169.0
2636,37.71994,-122.44416,House,Private room,1.0,1.0,30,55.0
2637,37.75491,-122.40291,House,Private room,1.0,1.0,1,140.0
2638,37.78859,-122.41379,Serviced apartment,Hotel room,1.0,1.0,2,252.0
2639,37.75564,-122.41142,Guest suite,Entire home/apt,1.0,1.0,2,172.0
2640,37.78433,-122.44559,Loft,Entire home/apt,1.0,1.0,2,200.0
2641,37.8022,-122.41268,Apartment,Entire home/apt,1.0,1.0,3,160.0
2642,37.75209,-122.48445,House,Private room,1.0,1.0,2,80.0
2643,37.74695,-122.40963,House,Private room,1.0,1.0,1,117.0
2644,37.79074,-122.43447,Apartment,Entire home/apt,1.0,0.0,30,155.0
2645,37.7331,-122.45106,House,Entire home/apt,1.0,2.0,3,225.0
2646,37.78138,-122.42963,Townhouse,Entire home/apt,2.0,2.0,3,300.0
2647,37.73654,-122.41582,Guest suite,Private room,1.0,1.0,2,115.0
2648,37.78808,-122.41232,Serviced apartment,Hotel room,1.0,1.0,2,252.0
2649,37.77795,-122.44292,Apartment,Private room,1.0,1.0,30,80.0
2650,37.76032,-122.39444,House,Entire home/apt,1.0,3.0,4,450.0
2651,37.75806,-122.41635,Townhouse,Entire home/apt,1.5,3.0,30,299.0
2652,37.79941,-122.43687,House,Entire home/apt,3.0,2.0,30,400.0
2653,37.77902,-122.44245,Condominium,Entire home/apt,2.0,1.0,3,129.0
2654,37.75363,-122.42404,Apartment,Entire home/apt,1.0,1.0,30,199.0
2655,37.7374,-122.49491,House,Entire home/apt,1.0,3.0,30,299.0
2656,37.77785,-122.44372,House,Entire home/apt,2.0,5.0,2,1500.0
2657,37.75167,-122.45212,House,Private room,1.0,1.0,4,188.0
2658,37.71594,-122.38913,House,Private room,1.0,1.0,1,136.0
2659,37.79093,-122.41777,Apartment,Entire home/apt,1.0,1.0,3,225.0
2660,37.74702,-122.41513,Apartment,Entire home/apt,1.0,1.0,30,85.0
2661,37.73745,-122.45822,House,Entire home/apt,2.5,3.0,30,300.0
2662,37.71656,-122.38993,Villa,Private room,1.0,1.0,1,99.0
2663,37.73436,-122.40488,House,Entire home/apt,1.0,0.0,2,199.0
2664,37.72663,-122.42957,House,Private room,1.0,1.0,1,69.0
2665,37.79107,-122.44283,Apartment,Entire home/apt,1.0,1.0,2,225.0
2666,37.72486,-122.43172,House,Entire home/apt,2.0,3.0,7,210.0
2667,37.77796,-122.43186,House,Private room,1.0,1.0,2,84.0
2668,37.75738,-122.50717,Guest suite,Entire home/apt,1.0,1.0,2,160.0
2669,37.73571,-122.4268,Guest suite,Private room,1.0,1.0,1,170.0
2670,37.75855,-122.48345,Guest suite,Entire home/apt,1.0,1.0,1,80.0
2671,37.74608,-122.4444,House,Private room,1.0,1.0,2,140.0
2672,37.75849,-122.48789,House,Private room,1.0,1.0,1,100.0
2673,37.7227,-122.47131,House,Private room,1.0,1.0,30,150.0
2674,37.75755,-122.41685,Condominium,Entire home/apt,2.0,2.0,1,400.0
2675,37.74405,-122.50323,Apartment,Entire home/apt,1.0,1.0,2,175.0
2676,37.71883,-122.40324,Guest suite,Entire home/apt,1.0,1.0,1,118.0
2677,37.73847,-122.41456,House,Private room,1.0,1.0,1,98.0
2678,37.76166,-122.42943,Condominium,Entire home/apt,1.0,1.0,1,249.0
2679,37.72659,-122.41729,House,Entire home/apt,1.0,1.0,2,120.0
2680,37.78821,-122.41096,Condominium,Entire home/apt,1.0,0.0,1,269.0
2681,37.79153,-122.40661,Serviced apartment,Entire home/apt,1.0,0.0,2,95.0
2682,37.72885,-122.45885,House,Private room,1.0,1.0,30,120.0
2683,37.78815,-122.41123,Condominium,Entire home/apt,1.0,0.0,1,259.0
2684,37.77805,-122.47057,House,Private room,1.0,1.0,3,125.0
2685,37.75207,-122.48434,House,Private room,1.0,1.0,2,85.0
2686,37.77662,-122.45662,House,Entire home/apt,1.0,1.0,31,79.0
2687,37.78862,-122.41197,Resort,Hotel room,1.0,1.0,2,750.0
2688,37.78924,-122.41171,Resort,Hotel room,1.0,1.0,2,432.0
2689,37.77742,-122.41979,Apartment,Private room,1.0,1.0,30,95.0
2690,37.77832,-122.43283,Condominium,Private room,1.0,1.0,14,149.0
2691,37.77107,-122.43114,Apartment,Entire home/apt,2.0,1.0,30,143.0
2692,37.75154,-122.404,House,Private room,1.0,1.0,5,200.0
2693,37.76418,-122.44544,Apartment,Entire home/apt,1.5,2.0,2,275.0
2694,37.78926,-122.41598,Apartment,Entire home/apt,1.0,0.0,31,139.0
2695,37.73053,-122.44064,House,Entire home/apt,3.0,3.0,4,355.0
2696,37.7597,-122.50712,House,Private room,1.0,1.0,1,80.0
2697,37.74503,-122.41095,House,Private room,1.0,1.0,1,101.0
2698,37.78722,-122.40969,Apartment,Private room,1.0,1.0,1,219.0
2699,37.78948,-122.41306,Condominium,Entire home/apt,1.0,1.0,2,252.0
2700,37.7892,-122.41342,Serviced apartment,Hotel room,1.0,1.0,2,600.0
2701,37.79087,-122.40652,Hotel,Private room,1.0,1.0,1,179.0
2702,37.76256,-122.47003,Apartment,Entire home/apt,2.0,3.0,3,300.0
2703,37.75934,-122.42627,Apartment,Entire home/apt,2.0,3.0,5,365.0
2704,37.7846,-122.41157,Apartment,Entire home/apt,1.0,0.0,30,79.0
2705,37.75742,-122.43741,House,Private room,1.0,1.0,2,97.0
2706,37.75798,-122.44175,Condominium,Entire home/apt,1.0,2.0,30,329.0
2707,37.72864,-122.38786,House,Private room,1.0,1.0,1,190.0
2708,37.71923,-122.39598,Apartment,Entire home/apt,1.0,2.0,30,225.0
2709,37.77714,-122.46676,Guest suite,Private room,1.0,1.0,2,125.0
2710,37.78942,-122.41649,Apartment,Entire home/apt,1.0,1.0,30,110.0
2711,37.74529,-122.4098,House,Private room,1.0,1.0,1,86.0
2712,37.75078,-122.4152,Apartment,Entire home/apt,1.5,2.0,3,250.0
2713,37.78762,-122.41512,Apartment,Private room,1.0,1.0,30,54.0
2714,37.78719,-122.41505,Apartment,Private room,1.0,1.0,30,49.0
2715,37.7615,-122.42117,Apartment,Entire home/apt,1.0,2.0,4,500.0
2716,37.7666,-122.45108,Condominium,Entire home/apt,1.0,1.0,30,220.0
2717,37.75939,-122.42117,Apartment,Entire home/apt,2.0,3.0,2,540.0
2718,37.7609,-122.47769,House,Entire home/apt,1.0,1.0,30,109.0
2719,37.77449,-122.46522,Apartment,Private room,1.0,1.0,30,46.0
2720,37.73213,-122.436,House,Private room,1.0,1.0,1,475.0
2721,37.71898,-122.43174,House,Entire home/apt,1.0,1.0,7,149.0
2722,37.80009,-122.44287,Apartment,Entire home/apt,1.0,1.0,1,169.0
2723,37.7572,-122.49858,House,Private room,1.0,1.0,30,95.0
2724,37.75891,-122.49691,House,Private room,0.5,1.0,30,110.0
2725,37.76046,-122.50478,Apartment,Entire home/apt,1.0,2.0,30,295.0
2726,37.79183,-122.41038,Condominium,Entire home/apt,1.0,1.0,30,140.0
2727,37.74991,-122.42875,Condominium,Entire home/apt,1.0,1.0,30,199.0
2728,37.73201,-122.37463,Guest suite,Entire home/apt,1.0,1.0,2,99.0
2729,37.77397,-122.41482,Apartment,Entire home/apt,1.0,1.0,30,185.0
2730,37.78076,-122.4079,Apartment,Entire home/apt,1.0,2.0,30,150.0
2731,37.78153,-122.39861,Apartment,Entire home/apt,2.0,2.0,30,199.0
2732,37.77931,-122.46161,House,Entire home/apt,2.0,3.0,3,600.0
2733,37.75952,-122.44114,Condominium,Entire home/apt,2.5,3.0,3,350.0
2734,37.73883,-122.41529,Guest suite,Entire home/apt,1.0,1.0,3,220.0
2735,37.72478,-122.43195,House,Private room,1.0,1.0,13,39.0
2736,37.76101,-122.39262,House,Private room,1.0,1.0,1,150.0
2737,37.75135,-122.43737,Apartment,Entire home/apt,1.5,2.0,30,350.0
2738,37.75758,-122.42284,Apartment,Entire home/apt,2.0,4.0,30,269.0
2739,37.79098,-122.39254,Apartment,Entire home/apt,1.0,1.0,30,159.0
2740,37.76293,-122.50518,Apartment,Entire home/apt,1.0,1.0,90,117.0
2741,37.77808,-122.4404,Guest suite,Entire home/apt,1.0,1.0,2,199.0
2742,37.78659,-122.38976,Apartment,Entire home/apt,1.0,1.0,30,250.0
2743,37.7527,-122.41152,Apartment,Private room,1.0,1.0,4,268.0
2744,37.76622,-122.43067,Condominium,Entire home/apt,2.0,2.0,30,240.0
2745,37.71099,-122.44813,House,Private room,1.0,1.0,31,75.0
2746,37.73412,-122.47902,House,Entire home/apt,2.0,3.0,30,295.0
2747,37.78009,-122.50854,Apartment,Entire home/apt,1.0,2.0,30,150.0
2748,37.77814,-122.44079,Condominium,Private room,1.0,1.0,3,100.0
2749,37.7287,-122.38981,House,Private room,1.0,1.0,1,210.0
2750,37.75558,-122.41443,Townhouse,Private room,1.0,1.0,3,150.0
2751,37.78526,-122.44257,House,Entire home/apt,1.5,3.0,3,180.0
2752,37.72527,-122.43802,House,Entire home/apt,2.0,3.0,7,275.0
2753,37.75582,-122.42421,Apartment,Entire home/apt,1.0,2.0,30,200.0
2754,37.72828,-122.38974,House,Private room,1.0,1.0,1,210.0
2755,37.7593,-122.50366,House,Private room,1.0,1.0,1,105.0
2756,37.75101,-122.41246,Apartment,Entire home/apt,1.0,1.0,30,120.0
2757,37.7267,-122.42032,House,Private room,1.0,1.0,30,58.0
2758,37.70837,-122.46033,Townhouse,Entire home/apt,4.0,6.0,2,689.0
2759,37.74832,-122.49904,House,Private room,1.0,1.0,1,69.0
2760,37.72644,-122.41875,Apartment,Entire home/apt,1.0,1.0,30,109.0
2761,37.72477,-122.41988,House,Private room,1.0,1.0,30,55.0
2762,37.76733,-122.4324,Condominium,Private room,1.0,1.0,1,105.0
2763,37.7582,-122.4024,Guest suite,Entire home/apt,2.0,2.0,30,195.0
2764,37.79194,-122.40765,Apartment,Entire home/apt,1.0,1.0,30,123.0
2765,37.781,-122.41952,Condominium,Entire home/apt,1.0,0.0,30,150.0
2766,37.80159,-122.40281,Guest suite,Entire home/apt,1.0,1.0,3,225.0
2767,37.7631,-122.5032,House,Private room,1.0,1.0,2,85.0
2768,37.74712,-122.42523,Condominium,Private room,1.0,1.0,6,119.0
2769,37.78195,-122.39571,Apartment,Private room,1.0,1.0,1,118.0
2770,37.76104,-122.49091,Apartment,Entire home/apt,1.0,2.0,3,200.0
2771,37.78701,-122.40924,Apartment,Entire home/apt,1.0,0.0,1,119.0
2772,37.78111,-122.41967,Apartment,Entire home/apt,1.0,0.0,30,150.0
2773,37.75138,-122.43279,Guesthouse,Entire home/apt,1.0,0.0,1,250.0
2774,37.7259,-122.41849,House,Private room,1.0,1.0,30,48.0
2775,37.74466,-122.49111,House,Private room,1.0,1.0,30,62.0
2776,37.72452,-122.43242,House,Private room,1.0,1.0,5,100.0
2777,37.7342,-122.43265,House,Private room,1.0,1.0,3,75.0
2778,37.71127,-122.44895,Condominium,Private room,1.0,1.0,31,55.0
2779,37.80502,-122.40632,Serviced apartment,Hotel room,1.0,1.0,30,185.0
2780,37.74789,-122.43866,House,Entire home/apt,1.0,2.0,3,325.0
2781,37.74803,-122.42458,Apartment,Entire home/apt,1.0,2.0,6,219.0
2782,37.72627,-122.41832,House,Private room,1.0,1.0,30,48.0
2783,37.75958,-122.40087,House,Entire home/apt,1.5,2.0,3,348.0
2784,37.76535,-122.41688,House,Private room,1.0,1.0,2,110.0
2785,37.73722,-122.42265,Apartment,Entire home/apt,1.0,0.0,30,125.0
2786,37.7659,-122.4347,Apartment,Entire home/apt,1.0,2.0,4,290.0
2787,37.7616,-122.49496,Apartment,Entire home/apt,1.5,2.0,2,225.0
2788,37.7441,-122.4237,House,Entire home/apt,2.0,3.0,30,250.0
2789,37.7643,-122.417,Apartment,Entire home/apt,1.0,0.0,30,101.0
2790,37.78716,-122.4095,Apartment,Entire home/apt,1.0,0.0,1,111.0
2791,37.72728,-122.45805,House,Private room,0.5,1.0,30,63.0
2792,37.72935,-122.45705,House,Private room,0.5,1.0,30,59.0
2793,37.74864,-122.4366,Apartment,Entire home/apt,1.0,0.0,2,200.0
2794,37.75834,-122.41143,Condominium,Entire home/apt,1.5,2.0,4,310.0
2795,37.76315,-122.47008,Apartment,Entire home/apt,1.0,2.0,2,215.0
2796,37.78134,-122.39541,Apartment,Private room,1.0,1.0,1,98.0
2797,37.77475,-122.40829,Condominium,Entire home/apt,1.0,1.0,4,190.0
2798,37.71932,-122.45635,Apartment,Entire home/apt,1.0,2.0,1,158.0
2799,37.77679,-122.41438,Apartment,Private room,1.0,1.0,3,89.0
2800,37.76668,-122.41703,House,Private room,1.0,1.0,3,105.0
2801,37.7365,-122.45413,Guest suite,Entire home/apt,1.0,1.0,3,97.0
2802,37.74827,-122.45028,House,Entire home/apt,1.0,2.0,3,285.0
2803,37.72027,-122.45785,Guest suite,Entire home/apt,1.0,1.0,2,108.0
2804,37.77701,-122.48901,House,Entire home/apt,2.0,3.0,1,199.0
2805,37.77364,-122.43263,Townhouse,Entire home/apt,1.0,0.0,3,159.0
2806,37.74569,-122.41758,Guest suite,Entire home/apt,1.0,0.0,1,110.0
2807,37.76053,-122.46307,Apartment,Entire home/apt,2.5,2.0,30,166.0
2808,37.77738,-122.4312,House,Private room,1.0,1.0,2,83.0
2809,37.77798,-122.44284,Apartment,Entire home/apt,1.0,2.0,5,239.0
2810,37.72785,-122.45791,House,Private room,0.5,1.0,30,58.0
2811,37.7877,-122.41367,Apartment,Private room,1.0,1.0,30,53.0
2812,37.76586,-122.45408,Apartment,Entire home/apt,1.0,1.0,30,130.0
2813,37.80317,-122.42739,Condominium,Entire home/apt,1.5,1.0,2,390.0
2814,37.78517,-122.44438,Condominium,Entire home/apt,1.5,1.0,3,210.0
2815,37.72767,-122.45858,House,Private room,0.5,1.0,30,58.0
2816,37.72918,-122.45664,House,Private room,0.5,1.0,30,58.0
2817,37.77746,-122.44773,Condominium,Private room,1.0,1.0,1,77.0
2818,37.74255,-122.47917,House,Private room,1.0,1.0,1,8000.0
2819,37.73539,-122.42337,Apartment,Entire home/apt,1.0,3.0,4,280.0
2820,37.75241,-122.41126,House,Entire home/apt,3.0,3.0,30,350.0
2821,37.74132,-122.43705,Townhouse,Entire home/apt,3.0,3.0,5,295.0
2822,37.72386,-122.41869,House,Entire home/apt,1.0,2.0,30,185.0
2823,37.70855,-122.46573,House,Private room,1.0,1.0,1,80.0
2824,37.7783,-122.45182,Guest suite,Entire home/apt,1.0,1.0,3,159.0
2825,37.77672,-122.41628,Apartment,Private room,1.0,1.0,1,128.0
2826,37.73065,-122.43037,House,Private room,1.0,1.0,2,129.0
2827,37.70828,-122.46432,House,Private room,1.0,1.0,1,107.0
2828,37.76285,-122.44953,House,Entire home/apt,1.5,3.0,4,400.0
2829,37.75805,-122.42255,House,Entire home/apt,2.5,3.0,4,450.0
2830,37.77917,-122.44069,Apartment,Entire home/apt,1.0,2.0,1,185.0
2831,37.75915,-122.40275,House,Private room,1.0,1.0,4,95.0
2832,37.71182,-122.45112,Condominium,Private room,1.0,1.0,31,50.0
2833,37.78605,-122.40958,Apartment,Entire home/apt,1.0,0.0,1,110.0
2834,37.77981,-122.45494,House,Entire home/apt,2.5,4.0,30,600.0
2835,37.7978,-122.40058,Condominium,Entire home/apt,1.0,1.0,60,250.0
2836,37.80037,-122.40354,Apartment,Private room,1.0,1.0,30,90.0
2837,37.7778,-122.43854,Apartment,Entire home/apt,1.0,3.0,30,260.0
